ticker,quarter,realised_price,ref_price,ref_dev_pct,gate5_testable,gate5_pass,is_outlier,in_headline_aggregate
NEM,2015Q1,1203.3650329188004,,,False,True,True,True
NEM,2015Q2,1177.2625280478685,,,False,True,False,True
NEM,2015Q3,1103.359173126615,,,False,True,False,True
NEM,2015Q4,1085.6140350877192,,,False,True,False,True
NEM,2016Q1,1192.1182266009853,,,False,True,False,True
NEM,2016Q2,1261.7214835549337,,,False,True,False,True
NEM,2016Q3,1329.2307692307693,,,False,True,False,True
NEM,2016Q4,1193.3007676203767,,,False,True,False,True
NEM,2017Q1,1220.599538816295,,,False,True,False,True
NEM,2017Q2,1250.173731758165,,,False,True,False,True
NEM,2017Q3,1274.9822820694542,,,False,True,False,True
NEM,2017Q4,1270.2888583218707,,,False,True,False,True
NEM,2018Q1,1325.4573170731708,,,False,True,False,True
NEM,2018Q2,1291.6666666666667,,,False,True,False,True
NEM,2018Q3,1201.7416545718431,,,False,True,False,True
NEM,2018Q4,1232.2097378277151,,,False,True,False,True
NEM,2019Q1,1299.7010463378176,,,False,True,False,True
NEM,2019Q2,1316.6259168704155,,,False,True,False,True
NEM,2019Q3,1476.2187871581452,,,False,True,False,True
NEM,2019Q4,1477.6119402985075,,,False,True,False,True
NEM,2020Q1,1589.7260273972604,,,False,True,False,True
NEM,2020Q2,1725.8964143426294,,,False,True,False,True
NEM,2020Q3,1913.0434782608693,,,False,True,False,True
NEM,2020Q4,1852.560148056755,,,False,True,False,True
NEM,2021Q1,1751.5878616796049,,,False,True,False,True
NEM,2021Q2,1821.3296398891969,,,False,True,False,True
NEM,2021Q3,1776.8361581920904,,,False,True,False,True
NEM,2021Q4,1799.382716049383,,,False,True,False,True
NEM,2022Q1,1891.647855530474,,,False,True,False,True
NEM,2022Q2,1836.707152496626,,,False,True,False,True
NEM,2022Q3,1689.432063263839,,,False,True,False,True
NEM,2022Q4,1757.7639751552797,,,False,True,False,True
NEM,2023Q1,1906.456953642384,,,False,True,False,True
NEM,2023Q2,1965.3179190751443,,,False,True,False,True
NEM,2023Q3,1920.0,,,False,True,False,True
NEM,2023Q4,2004.568817818389,,,False,True,False,True
NEM,2024Q1,2089.430894308943,,,False,True,False,True
NEM,2024Q2,2348.0233311730394,,,False,True,False,True
NEM,2024Q3,2515.9438775510203,,,False,True,False,True
NEM,2024Q4,2644.6145434663754,,,False,True,False,True
NEM,2025Q1,2943.8280166435507,,,False,True,False,True
NEM,2025Q2,3320.289855072464,,,False,True,False,True
NEM,2025Q3,3539.8028809704324,,,False,True,False,True
NEM,2025Q4,4214.804063860667,,,False,True,False,True
NEM,2026Q1,4899.350649350649,,,False,True,False,True
NEM,2026Q2,4415.062761506277,,,False,True,False,True
